participant_id,system_name,snippet_signature,developer_position,PE gen,PE spec (java),Cyclomatic complexity,IMSQ (min),MIDQ (min),AEDQ (min),EAP (min),IMSQ (avg),MIDQ (avg),AEDQ (avg),EAP (avg),IMSQ (max),MIDQ (max),AEDQ (max),EAP (max),Readability,ITID (avg),NMI (avg),NMI (max),CIC (avg),CIC (max),CICsyn (avg),CICsyn (max),CR,NM (avg),NM (max),TC (avg),TC (min),TC (max),#assignments (avg),#blank lines (avg),#commas (avg),#comments (avg),#comparisons (avg),Identifiers length (avg),#conditionals (avg),Indentation length (avg),#keywords (avg),Line length (avg),#loops (avg),#identifiers (avg),#numbers (avg),#operators (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Identifiers length (max),Indentation length (max),#keywords (max),Line length (max),#identifiers (max),#numbers (max),#characters (max),#words (max),Entropy,Volume,LOC,#assignments (dft),#commas (dft),#comments (dft),#comparisons (dft),#conditionals (dft),Indentation length (dft),#keywords (dft),Line length (dft),#loops (dft),#identifiers (dft),#numbers (dft),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Comments (Visual X),Comments (Visual Y),Identifiers (Visual X),Identifiers (Visual Y),Keywords (Visual X),Keywords (Visual Y),Numbers (Visual X),Numbers (Visual Y),Strings (Visual X),Strings (Visual Y),Literals (Visual X),Literals (Visual Y),Operators (Visual X),Operators (Visual Y),Comments (area),Identifiers (area),Keywords (area),Numbers (area),Strings (area),Literals (area),Operators (area),Identifiers/comments (area),Keywords/comments (area),Numbers/comments (area),Strings/comments (area),Literals/comments (area),Operators/comments (area),Keywords/identifiers (area),Numbers/identifiers (area),Strings/identifiers (area),Literals/identifiers (area),Operators/literals (area),Numbers/keywords (area),Strings/keywords (area),Literals/keywords (area),Operators/keywords (area),Strings/numbers (area),Literals/numbers (area),Operators/numbers (area),Literals/strings (area),Operators/strings (area),Operators/literals (area),#aligned blocks,Extent of aligned blocks,#nested blocks (avg),#parameters,#statements,PBU,TNPU,AU,TAU
4,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),bachelor student,2,1,3,0.875,0,31,0.005374101256715,0.96875,0.1912625,1208.125,0.005374101256715,1,0.647575,1843,0.005374101256715,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.060606060606061,0.235294117647059,0.060606060606061,0.038461538461539,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.85288466688606,735.908314908176,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.6162790697674,85,32.7674418604651,84.9117647058823,32.7093023255814,0,0,84.9411764705882,32.5232558139535,0,0,84.8529411764706,32.8255813953488,0.03030303030303,0.56198347107438,0.097796143250689,0,0.0633608815427,0,0.099173553719008,18.5454545454545,3.22727272727273,0,2.09090909090909,0,3.27272727272727,0.174019607843137,0,0.112745098039216,0,0.176470588235294,0,0.647887323943662,0,1.01408450704225,NA,NA,NA,0,1.56521739130435,NA,22,22,3.33333333333333,0,10,1,53,0.333333333333333,0.296907216494845
4,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),bachelor student,2,1,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060232864306,0.9375,0.9,1843,0.048120465728611,0.31403711438179,0.982456140350877,4.68639053254438,8,0,0,11.3942857142857,24,0,5.36842105263158,57,0,1,0,0.32258064516129,0.290322580645161,0.612903225806452,0.043478260869565,0,8,0,0,0.181818181818182,59.7727272727273,0,5.63636363636364,1.13636363636364,0,1,0.818181818181818,3.72727272727273,22,0,3,87,9,5,182,28,4.59585607876153,1283.11002473753,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.7111111111111,89,29.8888888888889,0,0,88.9677419354839,25.5111111111111,0,0,88.5806451612903,26.6111111111111,0,0.433948339483395,0.014022140221402,0,0.392619926199262,0,0.09520295202952,NA,NA,NA,NA,NA,NA,0.032312925170068,0,0.904761904761905,0,0.219387755102041,0,28,0,6.78947368421053,NA,NA,NA,0,0.242481203007519,NA,84,84,1,0,19,1,1150,0.666666666666667,0
4,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),bachelor student,2,1,2,0.75,0,2363,0.010923061597574,0.833333333333333,0.25,3635.33333333333,0.026598577401845,1,1,7214,0.049229011497246,0.543387293815613,0.827338129496403,3.69827586206897,12,0.446043165467626,2,8.67123287671233,29,100,10.7482014388489,41,0,1,0,0.310344827586207,0.1875,0.275862068965517,0.041666666666667,0,6.9126213592233,0,0,0.304347826086957,41.6086956521739,0,4.47826086956522,1.1304347826087,0,1,0.826086956521739,2.69565217391304,33,0,3,89,10,4,105,14,4.77428559969981,1128.66306897804,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.945652173913,91,30.7608695652174,90.9375,30.7391304347826,0,0,90.96875,30.9239130434783,0,0,90.84375,30.804347826087,0.059869036482694,0.56688493919551,0.031805425631431,0,0.145930776426567,0,0.110383536014967,9.46875,0.53125,0,2.4375,0,1.84375,0.056105610561056,0,0.257425742574257,0,0.194719471947195,0,4.58823529411765,0,3.47058823529412,NA,NA,NA,0,0.756410256410256,NA,33,43,1,0,23,1,99,1,0.795876288659794
4,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),bachelor student,2,1,3,0.75,0.5,0,0,0.75,0.5,234.939393939394,0.006295343935695,0.75,0.5,1124,0.06528678118141,0.361793696880341,0.847222222222222,5.3125,11,0,0,2.58510638297872,14,0,4.81944444444444,45,0.522544306605584,0.142857142857143,1,0.066666666666667,0,0.2,0.021739130434783,0.177777777777778,9.33333333333333,0,0,0.666666666666667,27.0888888888889,0,2.06666666666667,0.044444444444444,0.022222222222222,1.08888888888889,0.333333333333333,1.66666666666667,22,0,3,96,7,1,153,13,4.92398999188815,1698.50497332818,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.955555555556,43.8039215686275,100.911111111111,43.6666666666667,0,0,100.977777777778,43.8921568627451,0,0,100.933333333333,43.7156862745098,0,0.57122905027933,0.091480446927374,0,0.028631284916201,0,0.108938547486034,NA,NA,NA,NA,NA,NA,0.160146699266504,0,0.050122249388753,0,0.190709046454768,0,0.312977099236641,0,1.19083969465649,NA,NA,NA,0,3.80487804878049,NA,75,78,6.4,0,21,1,228,1,0.529896907216495
4,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),bachelor student,2,1,3,0.5,0.17295,18,0.000101187030892,0.820833333333333,0.516135,619.076923076923,0.103260322326595,0.9375,1,2755,0.511819486105507,0.624509215354919,0.797979797979798,5.59036144578313,10,0.050505050505051,3,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.096774193548387,0.147058823529412,0.064516129032258,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,1.65384615384615,32,0,3,66,6,0,89,8,4.98428507542103,879.05489026174,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.9705882352941,32.4747474747475,98,32.0707070707071,0,0,97.9411764705882,32.8888888888889,0,0,97.9705882352941,32.4747474747475,0,0.52680412371134,0.089690721649485,0,0.150515463917526,0,0.090721649484536,NA,NA,NA,NA,NA,NA,0.170254403131115,0,0.285714285714286,0,0.172211350293542,0,1.67816091954023,0,1.01149425287356,NA,NA,NA,0,0.602739726027397,NA,25,27,4,0,13,1,238,0.666666666666667,0.339518900343643
5,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),master student,2,2,3,0.5,0.17295,18,0.000101187030892,0.820833333333333,0.516135,619.076923076923,0.103260322326595,0.9375,1,2755,0.511819486105507,0.624509215354919,0.797979797979798,5.59036144578313,10,0.050505050505051,3,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.096774193548387,0.147058823529412,0.064516129032258,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,1.65384615384615,32,0,3,66,6,0,89,8,4.98428507542103,879.05489026174,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.9705882352941,32.4747474747475,98,32.0707070707071,0,0,97.9411764705882,32.8888888888889,0,0,97.9705882352941,32.4747474747475,0,0.52680412371134,0.089690721649485,0,0.150515463917526,0,0.090721649484536,NA,NA,NA,NA,NA,NA,0.170254403131115,0,0.285714285714286,0,0.172211350293542,0,1.67816091954023,0,1.01149425287356,NA,NA,NA,0,0.602739726027397,NA,25,27,4,0,13,1,436,0.333333333333333,0.033676975945017
5,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),master student,2,2,3,0.75,0.5,0,0,0.75,0.5,234.939393939394,0.006295343935695,0.75,0.5,1124,0.06528678118141,0.361793696880341,0.847222222222222,5.3125,11,0,0,2.58510638297872,14,0,4.81944444444444,45,0.522544306605584,0.142857142857143,1,0.066666666666667,0,0.2,0.021739130434783,0.177777777777778,9.33333333333333,0,0,0.666666666666667,27.0888888888889,0,2.06666666666667,0.044444444444444,0.022222222222222,1.08888888888889,0.333333333333333,1.66666666666667,22,0,3,96,7,1,153,13,4.92398999188815,1698.50497332818,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.955555555556,43.8039215686275,100.911111111111,43.6666666666667,0,0,100.977777777778,43.8921568627451,0,0,100.933333333333,43.7156862745098,0,0.57122905027933,0.091480446927374,0,0.028631284916201,0,0.108938547486034,NA,NA,NA,NA,NA,NA,0.160146699266504,0,0.050122249388753,0,0.190709046454768,0,0.312977099236641,0,1.19083969465649,NA,NA,NA,0,3.80487804878049,NA,75,78,6.4,0,21,1,182,0.333333333333333,0.208247422680412
6,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),master student,3,3,3,0.875,0,31,0.005374101256715,0.96875,0.1912625,1208.125,0.005374101256715,1,0.647575,1843,0.005374101256715,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.060606060606061,0.235294117647059,0.060606060606061,0.038461538461539,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.85288466688606,735.908314908176,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.6162790697674,85,32.7674418604651,84.9117647058823,32.7093023255814,0,0,84.9411764705882,32.5232558139535,0,0,84.8529411764706,32.8255813953488,0.03030303030303,0.56198347107438,0.097796143250689,0,0.0633608815427,0,0.099173553719008,18.5454545454545,3.22727272727273,0,2.09090909090909,0,3.27272727272727,0.174019607843137,0,0.112745098039216,0,0.176470588235294,0,0.647887323943662,0,1.01408450704225,NA,NA,NA,0,1.56521739130435,NA,22,22,3.33333333333333,0,10,1,222,0.333333333333333,0.180756013745704
6,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),master student,3,3,3,0.75,0.5,0,0,0.75,0.5,234.939393939394,0.006295343935695,0.75,0.5,1124,0.06528678118141,0.361793696880341,0.847222222222222,5.3125,11,0,0,2.58510638297872,14,0,4.81944444444444,45,0.522544306605584,0.142857142857143,1,0.066666666666667,0,0.2,0.021739130434783,0.177777777777778,9.33333333333333,0,0,0.666666666666667,27.0888888888889,0,2.06666666666667,0.044444444444444,0.022222222222222,1.08888888888889,0.333333333333333,1.66666666666667,22,0,3,96,7,1,153,13,4.92398999188815,1698.50497332818,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.955555555556,43.8039215686275,100.911111111111,43.6666666666667,0,0,100.977777777778,43.8921568627451,0,0,100.933333333333,43.7156862745098,0,0.57122905027933,0.091480446927374,0,0.028631284916201,0,0.108938547486034,NA,NA,NA,NA,NA,NA,0.160146699266504,0,0.050122249388753,0,0.190709046454768,0,0.312977099236641,0,1.19083969465649,NA,NA,NA,0,3.80487804878049,NA,75,78,6.4,0,21,1,65,0.333333333333333,0.288659793814433
27,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),bachelor student,5,5,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060232864306,0.9375,0.9,1843,0.048120465728611,0.31403711438179,0.982456140350877,4.68639053254438,8,0,0,11.3942857142857,24,0,5.36842105263158,57,0,1,0,0.32258064516129,0.290322580645161,0.612903225806452,0.043478260869565,0,8,0,0,0.181818181818182,59.7727272727273,0,5.63636363636364,1.13636363636364,0,1,0.818181818181818,3.72727272727273,22,0,3,87,9,5,182,28,4.59585607876153,1283.11002473753,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.7111111111111,89,29.8888888888889,0,0,88.9677419354839,25.5111111111111,0,0,88.5806451612903,26.6111111111111,0,0.433948339483395,0.014022140221402,0,0.392619926199262,0,0.09520295202952,NA,NA,NA,NA,NA,NA,0.032312925170068,0,0.904761904761905,0,0.219387755102041,0,28,0,6.78947368421053,NA,NA,NA,0,0.242481203007519,NA,84,84,1,0,19,1,53,0.666666666666667,0.593814432989691
27,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),bachelor student,5,5,2,0.75,0,2363,0.010923061597574,0.833333333333333,0.25,3635.33333333333,0.026598577401845,1,1,7214,0.049229011497246,0.543387293815613,0.827338129496403,3.69827586206897,12,0.446043165467626,2,8.67123287671233,29,100,10.7482014388489,41,0,1,0,0.310344827586207,0.1875,0.275862068965517,0.041666666666667,0,6.9126213592233,0,0,0.304347826086957,41.6086956521739,0,4.47826086956522,1.1304347826087,0,1,0.826086956521739,2.69565217391304,33,0,3,89,10,4,105,14,4.77428559969981,1128.66306897804,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.945652173913,91,30.7608695652174,90.9375,30.7391304347826,0,0,90.96875,30.9239130434783,0,0,90.84375,30.804347826087,0.059869036482694,0.56688493919551,0.031805425631431,0,0.145930776426567,0,0.110383536014967,9.46875,0.53125,0,2.4375,0,1.84375,0.056105610561056,0,0.257425742574257,0,0.194719471947195,0,4.58823529411765,0,3.47058823529412,NA,NA,NA,0,0.756410256410256,NA,33,43,1,0,23,1,120,0.333333333333333,0.25085910652921
33,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),bachelor student,4,1,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060232864306,0.9375,0.9,1843,0.048120465728611,0.31403711438179,0.982456140350877,4.68639053254438,8,0,0,11.3942857142857,24,0,5.36842105263158,57,0,1,0,0.32258064516129,0.290322580645161,0.612903225806452,0.043478260869565,0,8,0,0,0.181818181818182,59.7727272727273,0,5.63636363636364,1.13636363636364,0,1,0.818181818181818,3.72727272727273,22,0,3,87,9,5,182,28,4.59585607876153,1283.11002473753,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.7111111111111,89,29.8888888888889,0,0,88.9677419354839,25.5111111111111,0,0,88.5806451612903,26.6111111111111,0,0.433948339483395,0.014022140221402,0,0.392619926199262,0,0.09520295202952,NA,NA,NA,NA,NA,NA,0.032312925170068,0,0.904761904761905,0,0.219387755102041,0,28,0,6.78947368421053,NA,NA,NA,0,0.242481203007519,NA,84,84,1,0,19,1,12,0.666666666666667,0.650171821305842
33,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),bachelor student,4,1,2,0.75,0,2363,0.010923061597574,0.833333333333333,0.25,3635.33333333333,0.026598577401845,1,1,7214,0.049229011497246,0.543387293815613,0.827338129496403,3.69827586206897,12,0.446043165467626,2,8.67123287671233,29,100,10.7482014388489,41,0,1,0,0.310344827586207,0.1875,0.275862068965517,0.041666666666667,0,6.9126213592233,0,0,0.304347826086957,41.6086956521739,0,4.47826086956522,1.1304347826087,0,1,0.826086956521739,2.69565217391304,33,0,3,89,10,4,105,14,4.77428559969981,1128.66306897804,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.945652173913,91,30.7608695652174,90.9375,30.7391304347826,0,0,90.96875,30.9239130434783,0,0,90.84375,30.804347826087,0.059869036482694,0.56688493919551,0.031805425631431,0,0.145930776426567,0,0.110383536014967,9.46875,0.53125,0,2.4375,0,1.84375,0.056105610561056,0,0.257425742574257,0,0.194719471947195,0,4.58823529411765,0,3.47058823529412,NA,NA,NA,0,0.756410256410256,NA,33,43,1,0,23,1,52,0.666666666666667,0.595189003436426
33,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),bachelor student,4,1,3,0.875,0,31,0.005374101256715,0.96875,0.1912625,1208.125,0.005374101256715,1,0.647575,1843,0.005374101256715,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.060606060606061,0.235294117647059,0.060606060606061,0.038461538461539,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.85288466688606,735.908314908176,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.6162790697674,85,32.7674418604651,84.9117647058823,32.7093023255814,0,0,84.9411764705882,32.5232558139535,0,0,84.8529411764706,32.8255813953488,0.03030303030303,0.56198347107438,0.097796143250689,0,0.0633608815427,0,0.099173553719008,18.5454545454545,3.22727272727273,0,2.09090909090909,0,3.27272727272727,0.174019607843137,0,0.112745098039216,0,0.176470588235294,0,0.647887323943662,0,1.01408450704225,NA,NA,NA,0,1.56521739130435,NA,22,22,3.33333333333333,0,10,1,105,0.666666666666667,0.52233676975945
33,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),bachelor student,4,1,3,0.5,0.17295,18,0.000101187030892,0.820833333333333,0.516135,619.076923076923,0.103260322326595,0.9375,1,2755,0.511819486105507,0.624509215354919,0.797979797979798,5.59036144578313,10,0.050505050505051,3,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.096774193548387,0.147058823529412,0.064516129032258,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,1.65384615384615,32,0,3,66,6,0,89,8,4.98428507542103,879.05489026174,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.9705882352941,32.4747474747475,98,32.0707070707071,0,0,97.9411764705882,32.8888888888889,0,0,97.9705882352941,32.4747474747475,0,0.52680412371134,0.089690721649485,0,0.150515463917526,0,0.090721649484536,NA,NA,NA,NA,NA,NA,0.170254403131115,0,0.285714285714286,0,0.172211350293542,0,1.67816091954023,0,1.01149425287356,NA,NA,NA,0,0.602739726027397,NA,25,27,4,0,13,1,299,0.333333333333333,0.127835051546392
34,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),bachelor student,4,4,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060232864306,0.9375,0.9,1843,0.048120465728611,0.31403711438179,0.982456140350877,4.68639053254438,8,0,0,11.3942857142857,24,0,5.36842105263158,57,0,1,0,0.32258064516129,0.290322580645161,0.612903225806452,0.043478260869565,0,8,0,0,0.181818181818182,59.7727272727273,0,5.63636363636364,1.13636363636364,0,1,0.818181818181818,3.72727272727273,22,0,3,87,9,5,182,28,4.59585607876153,1283.11002473753,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.7111111111111,89,29.8888888888889,0,0,88.9677419354839,25.5111111111111,0,0,88.5806451612903,26.6111111111111,0,0.433948339483395,0.014022140221402,0,0.392619926199262,0,0.09520295202952,NA,NA,NA,NA,NA,NA,0.032312925170068,0,0.904761904761905,0,0.219387755102041,0,28,0,6.78947368421053,NA,NA,NA,0,0.242481203007519,NA,84,84,1,0,19,1,155,0.666666666666667,0.45360824742268
34,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),bachelor student,4,4,3,0.5,0.17295,18,0.000101187030892,0.820833333333333,0.516135,619.076923076923,0.103260322326595,0.9375,1,2755,0.511819486105507,0.624509215354919,0.797979797979798,5.59036144578313,10,0.050505050505051,3,1.95967741935484,9,100,5.32323232323232,45,0.693351121025072,0.414039335605413,1,0.096774193548387,0.147058823529412,0.064516129032258,0.037037037037037,0,10.1698113207547,0,0,0.730769230769231,28.6923076923077,0,2.03846153846154,0,0,0.967741935483871,0.384615384615385,1.65384615384615,32,0,3,66,6,0,89,8,4.98428507542103,879.05489026174,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.9705882352941,32.4747474747475,98,32.0707070707071,0,0,97.9411764705882,32.8888888888889,0,0,97.9705882352941,32.4747474747475,0,0.52680412371134,0.089690721649485,0,0.150515463917526,0,0.090721649484536,NA,NA,NA,NA,NA,NA,0.170254403131115,0,0.285714285714286,0,0.172211350293542,0,1.67816091954023,0,1.01149425287356,NA,NA,NA,0,0.602739726027397,NA,25,27,4,0,13,1,128,0.333333333333333,0.245360824742268
34,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),bachelor student,4,4,3,0.875,0,31,0.005374101256715,0.96875,0.1912625,1208.125,0.005374101256715,1,0.647575,1843,0.005374101256715,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.060606060606061,0.235294117647059,0.060606060606061,0.038461538461539,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.85288466688606,735.908314908176,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.6162790697674,85,32.7674418604651,84.9117647058823,32.7093023255814,0,0,84.9411764705882,32.5232558139535,0,0,84.8529411764706,32.8255813953488,0.03030303030303,0.56198347107438,0.097796143250689,0,0.0633608815427,0,0.099173553719008,18.5454545454545,3.22727272727273,0,2.09090909090909,0,3.27272727272727,0.174019607843137,0,0.112745098039216,0,0.176470588235294,0,0.647887323943662,0,1.01408450704225,NA,NA,NA,0,1.56521739130435,NA,22,22,3.33333333333333,0,10,1,291,0.666666666666667,0.266666666666667
34,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),bachelor student,4,4,2,0.75,0,2363,0.010923061597574,0.833333333333333,0.25,3635.33333333333,0.026598577401845,1,1,7214,0.049229011497246,0.543387293815613,0.827338129496403,3.69827586206897,12,0.446043165467626,2,8.67123287671233,29,100,10.7482014388489,41,0,1,0,0.310344827586207,0.1875,0.275862068965517,0.041666666666667,0,6.9126213592233,0,0,0.304347826086957,41.6086956521739,0,4.47826086956522,1.1304347826087,0,1,0.826086956521739,2.69565217391304,33,0,3,89,10,4,105,14,4.77428559969981,1128.66306897804,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.945652173913,91,30.7608695652174,90.9375,30.7391304347826,0,0,90.96875,30.9239130434783,0,0,90.84375,30.804347826087,0.059869036482694,0.56688493919551,0.031805425631431,0,0.145930776426567,0,0.110383536014967,9.46875,0.53125,0,2.4375,0,1.84375,0.056105610561056,0,0.257425742574257,0,0.194719471947195,0,4.58823529411765,0,3.47058823529412,NA,NA,NA,0,0.756410256410256,NA,33,43,1,0,23,0,NA,0,0
40,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),bachelor student,2,1,3,0.75,0.5,0,0,0.75,0.5,234.939393939394,0.006295343935695,0.75,0.5,1124,0.06528678118141,0.361793696880341,0.847222222222222,5.3125,11,0,0,2.58510638297872,14,0,4.81944444444444,45,0.522544306605584,0.142857142857143,1,0.066666666666667,0,0.2,0.021739130434783,0.177777777777778,9.33333333333333,0,0,0.666666666666667,27.0888888888889,0,2.06666666666667,0.044444444444444,0.022222222222222,1.08888888888889,0.333333333333333,1.66666666666667,22,0,3,96,7,1,153,13,4.92398999188815,1698.50497332818,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.955555555556,43.8039215686275,100.911111111111,43.6666666666667,0,0,100.977777777778,43.8921568627451,0,0,100.933333333333,43.7156862745098,0,0.57122905027933,0.091480446927374,0,0.028631284916201,0,0.108938547486034,NA,NA,NA,NA,NA,NA,0.160146699266504,0,0.050122249388753,0,0.190709046454768,0,0.312977099236641,0,1.19083969465649,NA,NA,NA,0,3.80487804878049,NA,75,78,6.4,0,21,1,36,0.666666666666667,0.617182130584192
45,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),bachelor student,1,1,3,0.875,0,31,0.005374101256715,0.96875,0.1912625,1208.125,0.005374101256715,1,0.647575,1843,0.005374101256715,0.654066205024719,0.845238095238095,5.0958904109589,10,0.178571428571429,1,1.8921568627451,10,100,11.75,45,0.427113298761162,0.226455406828919,0.707106781186547,0.060606060606061,0.235294117647059,0.060606060606061,0.038461538461539,0,8.98076923076923,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.85288466688606,735.908314908176,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.6162790697674,85,32.7674418604651,84.9117647058823,32.7093023255814,0,0,84.9411764705882,32.5232558139535,0,0,84.8529411764706,32.8255813953488,0.03030303030303,0.56198347107438,0.097796143250689,0,0.0633608815427,0,0.099173553719008,18.5454545454545,3.22727272727273,0,2.09090909090909,0,3.27272727272727,0.174019607843137,0,0.112745098039216,0,0.176470588235294,0,0.647887323943662,0,1.01408450704225,NA,NA,NA,0,1.56521739130435,NA,22,22,3.33333333333333,0,10,1,9,0.666666666666667,0.654295532646048
45,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),bachelor student,1,1,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060232864306,0.9375,0.9,1843,0.048120465728611,0.31403711438179,0.982456140350877,4.68639053254438,8,0,0,11.3942857142857,24,0,5.36842105263158,57,0,1,0,0.32258064516129,0.290322580645161,0.612903225806452,0.043478260869565,0,8,0,0,0.181818181818182,59.7727272727273,0,5.63636363636364,1.13636363636364,0,1,0.818181818181818,3.72727272727273,22,0,3,87,9,5,182,28,4.59585607876153,1283.11002473753,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.7111111111111,89,29.8888888888889,0,0,88.9677419354839,25.5111111111111,0,0,88.5806451612903,26.6111111111111,0,0.433948339483395,0.014022140221402,0,0.392619926199262,0,0.09520295202952,NA,NA,NA,NA,NA,NA,0.032312925170068,0,0.904761904761905,0,0.219387755102041,0,28,0,6.78947368421053,NA,NA,NA,0,0.242481203007519,NA,84,84,1,0,19,1,3,0.666666666666667,0.66254295532646
